docket_id,id,comment_url,attachment_count,number_of_comments_received,posted_date,congress,submitter_name,bioname,chamber,state,icpsr,title,organization,org_name_short,DATE,comment_type,org_name,org_type,position,position_certainty,TYPE,coalition,coalition_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,
APHIS-2006-0040,APHIS-2006-0040-0044,https://www.regulations.gov/comment/APHIS-2006-0040-0044,1,1,2006-09-28,109,Mario Diaz-Balart,"DIAZ-BALART, Mario",House,florida,20316,"Comment from Mario Diaz-Balart, Member of Congress, Federal",Member of Congress,,2006-09-28,elected,"DIAZ-BALART, Mario",House-florida,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0041,APHIS-2006-0041-0198,https://www.regulations.gov/comment/APHIS-2006-0041-0198,1,1,2007-03-09,110,Dennis McKinney,,,,,"Comment from Dennis McKinney, State of Kansas House of Representatives",State of Kansas House of Representatives,,2007-03-09,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0041,APHIS-2006-0041-0395,https://www.regulations.gov/comment/APHIS-2006-0041-0395,1,1,2007-03-19,110,Stephanie Herseth,"HERSETH SANDLIN, Stephanie",House,south dakota,20349,"Comment from Stephanie Herseth, Member of Congress",US House of Representatives,,2007-03-19,elected,"HERSETH SANDLIN, Stephanie",House-south dakota,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0041,APHIS-2006-0041-0397,https://www.regulations.gov/comment/APHIS-2006-0041-0397,1,1,2007-03-19,110,Randy Kuhl,"BOSWELL, Leonard L.",House,iowa,29721,"Comment from Leonard Boswell, Rick Larsen, Randy Kuhl, and 10 more members of Congress",US House of Representatives,,2007-03-19,elected,"BOSWELL, Leonard L.",House-iowa,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0041,APHIS-2006-0041-0397,https://www.regulations.gov/comment/APHIS-2006-0041-0397,1,1,2007-03-19,110,Randy Kuhl,"KUHL, John R. (Randy), Jr.",House,new york,20520,"Comment from Leonard Boswell, Rick Larsen, Randy Kuhl, and 10 more members of Congress",US House of Representatives,,2007-03-19,elected,"KUHL, John R. (Randy), Jr.",House-new york,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0041,APHIS-2006-0041-0397,https://www.regulations.gov/comment/APHIS-2006-0041-0397,1,1,2007-03-19,110,Randy Kuhl,"LARSEN, Richard Ray (Rick)",House,washington,20145,"Comment from Leonard Boswell, Rick Larsen, Randy Kuhl, and 10 more members of Congress",US House of Representatives,,2007-03-19,elected,"LARSEN, Richard Ray (Rick)",House-washington,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0044,APHIS-2006-0044-0934,https://www.regulations.gov/comment/APHIS-2006-0044-0934,1,1,2006-11-08,109,Christopher Shays,"SHAYS, Christopher H.",House,connecticut,15449,"Comment from Christopher Shays, Congress of the United States",Congress of the United States,,2006-11-08,elected,"SHAYS, Christopher H.",House-connecticut,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"FATTAH, Chaka",House,pennsylvania,29559,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"FATTAH, Chaka",House-pennsylvania,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"LoBIONDO, Frank A.",House,new jersey,29539,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"LoBIONDO, Frank A.",House-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"MENENDEZ, Robert",Senate,new jersey,29373,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"MENENDEZ, Robert",Senate-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"MENENDEZ, Robert",House,new jersey,29373,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"MENENDEZ, Robert",House-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"ANDREWS, Robert Ernest",House,new jersey,29132,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"ANDREWS, Robert Ernest",House-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"PAYNE, Donald Milford",House,new jersey,15619,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"PAYNE, Donald Milford",House-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0072,APHIS-2006-0072-0005,https://www.regulations.gov/comment/APHIS-2006-0072-0005,1,1,2006-07-24,109,Robert Andrews,"SAXTON, Hugh James",House,new jersey,15112,"Comment from Robert E Andrews, Robert Menendez, Frank LoBiondo, Donald Payne, Jim Saxton, Chaka Fattah and Allyson Y Schwarts, Congress of the United States",Congress of the United States,,2006-07-24,elected,"SAXTON, Hugh James",House-new jersey,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0085,APHIS-2006-0085-0017,https://www.regulations.gov/comment/APHIS-2006-0085-0017,1,1,2016-02-04,114,Dianne Feinstein,"FEINSTEIN, Dianne",Senate,california,49300,2006-0085 Feinstein,Senator Dianne Feinstein / California,,2016-02-04,elected,"FEINSTEIN, Dianne",Senate-california,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0085,APHIS-2006-0085-4275,https://www.regulations.gov/comment/APHIS-2006-0085-4275,1,1,2016-04-29,114,n/a n/a,,,,,2006-0085 Various Senators_Members of Congress,Various Senators & Members of Congress,,2016-04-29,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0096,APHIS-2006-0096-0011,https://www.regulations.gov/comment/APHIS-2006-0096-0011,1,1,2006-10-05,109,Louise Slaughter,"SLAUGHTER, Louise McIntosh",House,new york,15444,Comment from Congresswoman Louise M Slaughter,Congress of the United States,,2006-10-05,elected,"SLAUGHTER, Louise McIntosh",House-new york,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0118,APHIS-2006-0118-0362,https://www.regulations.gov/comment/APHIS-2006-0118-0362,0,1,2012-08-14,112,Daniel boman,,,,,Comment from Daniel boman,State representative,,2012-08-14,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0140,APHIS-2006-0140-0530,https://www.regulations.gov/comment/APHIS-2006-0140-0530,1,1,2006-10-10,109,Glenn Hegar,,,,,"Comment from Glenn Hegar, Texas House of Representatives",Texas House of Representatives,,2006-10-10,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0158,APHIS-2006-0158-0599,https://www.regulations.gov/comment/APHIS-2006-0158-0599,0,1,2007-07-10,110,Edgar Emery,,,,,Comment from Edgar G Emery,"State Representative, District 126",,2007-07-10,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2006-0188,APHIS-2006-0188-0021,https://www.regulations.gov/comment/APHIS-2006-0188-0021,0,1,2008-09-25,110,Diane Burdorf,,,,,Comment from Diane Burdorf,Senate,,2008-09-25,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2007-0038,APHIS-2007-0038-0145,https://www.regulations.gov/comment/APHIS-2007-0038-0145,1,1,2008-12-10,110,Arlen Specter,"SPECTER, Arlen",Senate,pennsylvania,14910,"Comment from Arlen Specter, United States Senate",United States Senate,,2008-12-10,elected,"SPECTER, Arlen",Senate-pennsylvania,,,,,,,,,,,,,,,,,,,,,
APHIS-2007-0038,APHIS-2007-0038-0146,https://www.regulations.gov/comment/APHIS-2007-0038-0146,1,1,2008-12-10,110,Richard Lugar,"LUGAR, Richard Green",Senate,indiana,14506,"Comment from Richard G. Lugar, united States Sentate of Indiana",United States Senate of Indiana for Bell Aquaculture,,2008-12-10,elected,"LUGAR, Richard Green",Senate-indiana,,,,,,,,,,,,,,,,,,,,,
APHIS-2007-0044,APHIS-2007-0044-10257,https://www.regulations.gov/comment/APHIS-2007-0044-10257,0,1,2010-03-09,111,Donna Kuhns,,,,,Comment from Donna Kuhns,Shaklee representative,,2010-03-09,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2007-0156,APHIS-2007-0156-0027,https://www.regulations.gov/comment/APHIS-2007-0156-0027,0,1,2009-10-23,111,Al Juhnke,,,,,Comment from Al Juhnke,Minnesota House of Representatives,,2009-10-23,elected;state house,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2007-0156,APHIS-2007-0156-0031,https://www.regulations.gov/comment/APHIS-2007-0156-0031,1,1,2009-10-29,111,Anthony Rand,,,,,"Comment from Anthony E. Rand, Senate of North Carolina",Senate of North Carolina,,2009-10-29,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0077,APHIS-2008-0077-0003,https://www.regulations.gov/comment/APHIS-2008-0077-0003,0,1,2008-09-29,110,Richard Dellerman,,,,,"Comment from Richard Dellerman, Land Rights Congress",Land Rights Congress,,2008-09-29,org,,ngo,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0119,APHIS-2008-0119-0004,https://www.regulations.gov/comment/APHIS-2008-0119-0004,1,1,2008-10-14,110,Earl Blumenauer,"BLUMENAUER, Earl",House,oregon,29588,"Comment from Earl Blumenauer, United States House of Representatives",Rep. Earl Blumenauer and Sen. Ron Wyden,,2008-10-14,elected,"BLUMENAUER, Earl",House-oregon,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0119,APHIS-2008-0119-0004,https://www.regulations.gov/comment/APHIS-2008-0119-0004,1,1,2008-10-14,110,Earl Blumenauer,"WYDEN, Ronald Lee",Senate,oregon,14871,"Comment from Earl Blumenauer, United States House of Representatives",Rep. Earl Blumenauer and Sen. Ron Wyden,,2008-10-14,elected,"WYDEN, Ronald Lee",Senate-oregon,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0119,APHIS-2008-0119-0016,https://www.regulations.gov/comment/APHIS-2008-0119-0016,1,1,2008-11-21,110,Jack Reed,"REED, John F. (Jack)",Senate,rhode island,29142,"Comment from Jack Reed, Congressman of Rhode Island",United States Senate,,2008-11-21,elected,"REED, John F. (Jack)",Senate-rhode island,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0119,APHIS-2008-0119-0246,https://www.regulations.gov/comment/APHIS-2008-0119-0246,1,1,2009-11-03,111,Congressman Jim Cooper,"COOPER, James Hayes Shofner",House,tennessee,15019,Comment from Congressman Jim Cooper,U.S. House of Representatives,,2009-11-03,elected,"COOPER, James Hayes Shofner",House-tennessee,,,,,,,,,,,,,,,,,,,,,
APHIS-2008-0119,APHIS-2008-0119-0279,https://www.regulations.gov/comment/APHIS-2008-0119-0279,4,1,2011-04-15,112,Niger Innis,,,,,Comment from Niger Innis,CONGRESS OF RACIAL EQUALITY,,2011-04-15,org,CONGRESS OF RACIAL EQUALITY,ngo,,,,,,,,,,,,,,,,,,,,,
APHIS-2009-0037,APHIS-2009-0037-0019,https://www.regulations.gov/comment/APHIS-2009-0037-0019,1,1,2009-10-19,111,Edward Royce,"ROYCE, Edward Randall",House,california,29321,Comment from Representative Ed Royce,"House of Representatives, 40th District",,2009-10-19,elected,"ROYCE, Edward Randall",House-california,,,,,,,,,,,,,,,,,,,,,
APHIS-2009-0037,APHIS-2009-0037-0020,https://www.regulations.gov/comment/APHIS-2009-0037-0020,1,1,2009-11-30,111,Edward Royce,"ROYCE, Edward Randall",House,california,29321,"Comment from Edward R. Royce, United States House of Representatives",United States House of Representatives,,2009-11-30,elected,"ROYCE, Edward Randall",House-california,,,,,,,,,,,,,,,,,,,,,
APHIS-2010-0103,APHIS-2010-0103-5345,https://www.regulations.gov/comment/APHIS-2010-0103-5345,0,1,2012-04-25,112,Hon. Suzanne Smith,,,,,Comment from Hon. Suzanne Smith,member NH House of Representatives,,2012-04-25,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0003,APHIS-2011-0003-0395,https://www.regulations.gov/comment/APHIS-2011-0003-0395,0,1,2012-05-18,112,AARON PHILIBERT,,,,,Comment from AARON PHILIBERT,U S CONGRESS,,2012-05-18,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0003,APHIS-2011-0003-14840,https://www.regulations.gov/comment/APHIS-2011-0003-14840,1,1,2012-08-24,112,Jon Kyl,"KYL, Jon Llewellyn",Senate,arizona,15429,"Comment from Jon Kyl, United States Senate, Arizona","United States Senate, Arizona",,2012-08-24,elected,"KYL, Jon Llewellyn",Senate-arizona,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0003,APHIS-2011-0003-15367,https://www.regulations.gov/comment/APHIS-2011-0003-15367,1,1,2012-09-06,112,Bob Goodlatte,"GOODLATTE, Robert William",House,virginia,39308,"Comment from Bob Goodlatte, House of Representatives",House of Representatives,,2012-09-06,elected,"GOODLATTE, Robert William",House-virginia,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0006,APHIS-2011-0006-1379,https://www.regulations.gov/comment/APHIS-2011-0006-1379,0,1,2011-06-13,112,Joan Delahoussaye,"VITTER, David",Senate,louisiana,29918,Comment from Joan  Delahoussaye,Sen. Vitter,,2011-06-13,elected,"VITTER, David",Senate-louisiana,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0006,APHIS-2011-0006-4455,https://www.regulations.gov/comment/APHIS-2011-0006-4455,0,1,2011-06-23,112,Leslie Fredrickson,,,,,Comment from Leslie Fredrickson,United States Senate,,2011-06-23,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-10261,https://www.regulations.gov/comment/APHIS-2011-0009-10261,1,1,2016-10-25,114,Brittany Posobiec,,,,,Comment from Brittany Posobiec,Member of Congress,,2016-10-25,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-1027,https://www.regulations.gov/comment/APHIS-2011-0009-1027,1,1,2016-08-09,114,n/a n/a,,,,,2011-0009_Various Members of Congress,Congress of the United States House of Representatives,,2016-08-09,,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-11186,https://www.regulations.gov/comment/APHIS-2011-0009-11186,1,1,2017-02-07,115,Andy Barr,"BARR, Garland H. (Andy) IV",House,kentucky,21333,2011-0009 Barr,United States House of Representatives,,2017-02-07,elected,"BARR, Garland H. (Andy) IV",House-kentucky,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-11187,https://www.regulations.gov/comment/APHIS-2011-0009-11187,1,1,2017-02-07,115,Andy Barr,"BARR, Garland H. (Andy) IV",House,kentucky,21333,2011-0009 Barr_,United States House of Representatives,,2017-02-07,elected,"BARR, Garland H. (Andy) IV",House-kentucky,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-4002,https://www.regulations.gov/comment/APHIS-2011-0009-4002,1,1,2016-09-01,114,Ed Whitfield,"WHITFIELD, Wayne Edward (Ed)",House,kentucky,29525,2011-0009 Whitfield,Member of Congress,,2016-09-01,elected,"WHITFIELD, Wayne Edward (Ed)",House-kentucky,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-7631,https://www.regulations.gov/comment/APHIS-2011-0009-7631,1,1,2016-09-22,114,Peter Welch,"WELCH, Peter",House,vermont,20750,Comment from Peter Welch,Rep. Peter Welch,,2016-09-22,elected,"WELCH, Peter",House-vermont,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0009,APHIS-2011-0009-8383,https://www.regulations.gov/comment/APHIS-2011-0009-8383,1,1,2016-09-27,114,Dianne Feinstein,"FEINSTEIN, Dianne",Senate,california,49300,2011-0009 Feinstein,United States Senator,,2016-09-27,elected,"FEINSTEIN, Dianne",Senate-california,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0044,APHIS-2011-0044-0172,https://www.regulations.gov/comment/APHIS-2011-0044-0172,1,1,2016-05-17,114,Pete Sessions,"SESSIONS, Pete",House,texas,29759,2011-0044 Sessions,Member of Congress of the United States,,2016-05-17,elected,"SESSIONS, Pete",House-texas,,,,,,,,,,,,,,,,,,,,,
APHIS-2011-0044,APHIS-2011-0044-0220,https://www.regulations.gov/comment/APHIS-2011-0044-0220,1,1,2016-05-24,114,Lynn Jenkins,"JENKINS, Lynn",House,kansas,20915,2011-0044 State of Kansas Member of Congress Lynn Jenkins,Congress of the United States,,2016-05-24,elected,"JENKINS, Lynn",House-kansas,,,,,,,,,,,,,,,,,,,,,
APHIS-2012-0008,APHIS-2012-0008-0031,https://www.regulations.gov/comment/APHIS-2012-0008-0031,1,1,2013-04-08,113,Mazie HIrono,"HIRONO, Mazie",Senate,hawaii,20713,Comment from Mazie HIrono,Congress of the United States,,2013-04-08,elected,"HIRONO, Mazie",Senate-hawaii,,,,,,,,,,,,,,,,,,,,,
APHIS-2012-0107,APHIS-2012-0107-21495,https://www.regulations.gov/comment/APHIS-2012-0107-21495,1,1,2016-09-01,114,Raul Grijalva,"GRIJALVA, Raúl M.",House,arizona,20305,2012-0107 Grijalva,Member of Congress,,2016-09-01,elected,"GRIJALVA, Raúl M.",House-arizona,,,,,,,,,,,,,,,,,,,,,
APHIS-2013-0021,APHIS-2013-0021-0184,https://www.regulations.gov/comment/APHIS-2013-0021-0184,1,1,2014-07-23,113,Joe Garcia,"GARCIA, Joe",House,florida,21322,2013-0021 Garcia,Congress of the United States House of Representative,,2014-07-23,elected,"GARCIA, Joe",House-florida,,,,,,,,,,,,,,,,,,,,,
APHIS-2013-0021,APHIS-2013-0021-0185,https://www.regulations.gov/comment/APHIS-2013-0021-0185,1,1,2014-07-23,113,Frederica Wilson,"WILSON, Frederica",House,florida,21118,2013-0021 Wilson,Congresswoman Wilson,,2014-07-23,elected,"WILSON, Frederica",House-florida,,,,,,,,,,,,,,,,,,,,,
APHIS-2013-0021,APHIS-2013-0021-0190,https://www.regulations.gov/comment/APHIS-2013-0021-0190,1,1,2014-07-24,113,Dianne Feinstein,"FEINSTEIN, Dianne",Senate,california,49300,"2013-0021 Feinstein, United States Senator",United States Senate,,2014-07-24,elected,"FEINSTEIN, Dianne",Senate-california,,,,,,,,,,,,,,,,,,,,,
APHIS-2013-0021,APHIS-2013-0021-0245,https://www.regulations.gov/comment/APHIS-2013-0021-0245,1,1,2014-07-29,113,Dan Benishek,"BENISHEK, Dan",House,michigan,21141,2013-0021 benishek,Congress of the United States,,2014-07-29,elected,"BENISHEK, Dan",House-michigan,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0041,APHIS-2014-0041-0057,https://www.regulations.gov/comment/APHIS-2014-0041-0057,1,1,2015-03-26,114,MAZIE HIRONO,"HIRONO, Mazie",Senate,hawaii,20713,8102970,Hawaii's Congressional delegation,,2015-03-26,elected,"HIRONO, Mazie",Senate-hawaii,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0092,APHIS-2014-0092-0092,https://www.regulations.gov/comment/APHIS-2014-0092-0092,1,1,2016-06-28,114,Robert Brady,"BRADY, Robert A.",House,pennsylvania,29777,2014-0092 Brady,Congress of the United States,,2016-06-28,elected,"BRADY, Robert A.",House-pennsylvania,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0092,APHIS-2014-0092-0104,https://www.regulations.gov/comment/APHIS-2014-0092-0104,1,1,2016-06-28,114,John McCain,"McCAIN, John Sidney, III",Senate,arizona,15039,2014-0092 McCain,United States Senate,,2016-06-28,elected,"McCAIN, John Sidney, III",Senate-arizona,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0092,APHIS-2014-0092-0418,https://www.regulations.gov/comment/APHIS-2014-0092-0418,1,1,2016-09-01,114,Don Shooter,,,,,2014-0092 Shooter,Arizona State Senate,,2016-09-01,elected; state senate,,-,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0095,APHIS-2014-0095-0037,https://www.regulations.gov/comment/APHIS-2014-0095-0037,1,1,2016-03-15,114,Jon Tester,"TESTER, Jon",Senate,montana,40702,2014-0095 Tester,United States Senate - Jon Tester,,2016-03-15,elected,"TESTER, Jon",Senate-montana,,,,,,,,,,,,,,,,,,,,,
APHIS-2014-0099,APHIS-2014-0099-0023,https://www.regulations.gov/comment/APHIS-2014-0099-0023,1,1,2015-05-05,114,Jeff Flake,"FLAKE, Jeff",Senate,arizona,20100,2014-0099 Flake,Sen Jeff Flake_United States Senate_Arizona,,2015-05-05,elected,"FLAKE, Jeff",Senate-arizona,,,,,,,,,,,,,,,,,,,,,
APHIS-2017-0062,APHIS-2017-0062-19283,https://www.regulations.gov/comment/APHIS-2017-0062-19283,0,1,2017-09-21,115,Cynthia Rendeiro,"RENDEIRO, Cynthia",Senate,,,Comment from Cynthia Rendeiro,U.S. Senate,,2017-09-21,elected; senate,"RENDEIRO, Cynthia",Senate-florida,5,1,,,,I support a regulatory change that would require licensees to regularly demonstrate compliance with the Animal Welfare Act before renewing their license or significantly expanding their operations.,I also support required disclosure of animal cruelty violations.,,,2,1,2,,,"APHIS will phase in the transition of licensees from 1-year to 3-year terms. Approximately 1/3 of current licensees will be transitioned each year, beginning in 2021",,will phase ,,,,
APHIS-2019-0018,APHIS-2019-0018-0192,https://www.regulations.gov/comment/APHIS-2019-0018-0192,1,1,2020-05-21,116,Andy Treharne,,,,,Comment from Andy Treharne,Congressional Sportsmen's Foundation,,2020-05-21,org,Congressional Sportmen's Foundation,ngo;non-profit,4,1,,Congressional Sportmen's Foundation,ngo;non-profit,CSF appreciates the opportunity to support delisting of Brucella abortus from the list of select agents.,,,,2,1,,,,"Brucella abortus: This agent presents little economic or animal health risk as it is unlikely to result in large-scale population introduction due to the high concentration of the agent necessary to produce disease as well as modern cattle production processes that limit animal-to-animal transmission routes. There is an efficacious vaccine, moderate immunity status within vulnerable populations, limited farm-to-farm transmission risk, and effective quarantine procedures.",,This agent presents little economic or animal health risk,,,https://www.bing.com/newtabredir?url=https%3A%2F%2Fcongressionalsportsmen.org%2F,
